chunk,source_idx,source_name,source_brand,source_url,target_name,target_brand,target_url,expected_url,confidence,reason,gt_status
25,370,สกรูปลายสว่านหัวเวเฟอร์ (เกลียวหุน) 8 x 1 นิ้ว GIANT KINGKONG รุ่น WF81-100 (แพ็ก 100 ตัว),GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60274475,สกรูปลายสว่าน TF DEXZON 8x1 นิ้ว 30 ชิ้น,DEXZON,https://www.homepro.co.th/p/1184139,https://www.homepro.co.th/p/1018052,85,"Candidate 2 is a `self-drilling screw` (equivalent to self-tapping screw) from the most preferred brand DEXZON, with an exact match on dimensions (8x1 inch) and good SpecMatch%. The pack quantity is lower (30 vs 100), but given the brand preference and exact size match, it's the strongest equivalent.",INCORRECT
25,371,โคมไฟผนังภายนอก E27x1 LUZINO รุ่น GD002-S-JAR-W8-WH สีขาว - ใส,LUZINO,https://www.thaiwatsadu.com/th/sku/60392222,ไฟผนังภายนอก CARINI DL8009S-WH สีขาว,CARINI,https://www.homepro.co.th/p/1170703,https://www.homepro.co.th/p/1099181,70,"Candidate 0 is a 'WALL_LAMP' which matches the source product type 'wall lamp' and is from the preferred brand CARINI, with a SpecMatch of 40%.",INCORRECT
25,372,แปรงทาวานิช GIANT KINGKONG รุ่น H15478 ขนาด 4 นิ้ว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60277000,แปรงทาวานิช MATALL 4 นิ้ว,MATALL,https://www.homepro.co.th/p/1185611,https://www.homepro.co.th/p/1185611,95,"The candidate is a varnish brush of the same size (4 inch) and is from a preferred brand (MATALL), making it an excellent match.",CORRECT
25,373,โคมไฟผนังภายนอกอะลูมิเนียม LED 2x4W Warm White LUZINO รุ่น GD-AWZ57-8-BK สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60404643,ไฟกิ่งภายนอก CARINI HL042A สีดำ,CARINI,https://www.homepro.co.th/p/267461,https://www.homepro.co.th/p/1258850,75,"The source product is a 'wall lamp' and candidate 11 is also a 'wall lamp' (ไฟกิ่งภายนอก), making it a product type match. Additionally, candidate 11 is from CARINI, which is the highest preferred brand.",INCORRECT
26,375,หม้อสองหูทรงสูงเคลือบเซรามิก 24 ซม. พร้อมฝาแก้ว Erika KASSA HOME รุ่น C24I สีครีม,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60392892,หม้อพร้อมฝา 24 ซม. NEOFLAM BROTE สีเขียว,NEOFLAM,https://www.homepro.co.th/p/1240600,https://www.homepro.co.th/p/1240600,90,"The candidate is a 'pot with lid' which is the closest product type to 'pot', has a 100% spec match, and while not a preferred brand, it's the best available direct product type match.",CORRECT
26,376,เครื่องตัดหญ้าสะพายบ่า 2 จังหวะ KARTEN รุ่น CN-411 ขนาด 40.2 ซีซี สีฟ้าเข้ม,KARTEN,https://www.thaiwatsadu.com/th/sku/60294159,เครื่องตัดหญ้าสะพายบ่า MATALL P-MKT411 2 จังหวะ 2 แรงม้า,MATALL,https://www.homepro.co.th/p/1247818,https://www.homepro.co.th/p/1247818,60,"The candidate has the highest spec match percentage (50%) and is a brush cutter, which is a very similar product type to a grass trimmer.",CORRECT
26,378,กล่องใส่รองเท้า 2 แถว 6 ชั้น Visby KASSA HOME รุ่น S2-S12-D6(C) ขนาด 53 x 34 x 99 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60412600,กล่องรองเท้า 12 ช่อง STACKO CLAIRE 53x34x99 ซม. สีขาว/ใส,STACKO,https://www.homepro.co.th/p/1263081,https://www.homepro.co.th/p/1263081,70,"The candidate is a preferred brand (STACKO), has the correct product type (shoe box), matches the dimensions (53x34) and length (99CM), and has a similar concept of 'tiers' or 'outlets' for shoe storage, even though the exact count differs (6 tiers vs 12 outlets).",CORRECT
26,379,สายรัดสายไฟ GIANT KINGKONG รุ่น HT-4.8 x 400 (BK) ขนาด 4.8 x 400 16 นิ้ว (แพ็ค 100 ชิ้น) สีดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60166220,เคเบิ้ลไทร์ ELEKTRA 16 นิ้ว สีดำ (100 เส้น),ELEKTRA,https://www.homepro.co.th/p/1154352,https://www.homepro.co.th/p/1154352,70,"The candidate is a cable tie, matching the product type, and has a good spec match including size and pack count, even though the brand is not preferred.",CORRECT
26,381,กล่องกระดาษ5 ชั้น ฝาชน GIANT KINGKONG รุ่น KI125/M ขนาด 40 x 45 x 35 ซม. สีน้ำตาล,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60175678,กล่องฝาปิด PACK IN 40x45x35 ซม.,PACK IN,https://www.homepro.co.th/p/194752,https://www.homepro.co.th/p/194752,85,"Candidate 0 is a cardboard box with matching dimensions (40x45x35 cm) and comes from a preferred brand (PACK IN). While the 'tiers' spec is missing, the core product type and dimensions are a strong match.",CORRECT
26,386,เกรียงโป๊วสีเหล็กด้ามพลาสติก GIANT KINGKONG PRO รุ่น H36-3 ขนาด 3 นิ้ว สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60292790,เกรียงโป๊วด้ามพลาสติก MATALL 3 นิ้ว,MATALL,https://www.homepro.co.th/p/1167138,https://www.homepro.co.th/p/1167138,95,"The candidate is the same product type (putty knife) with an exact size match (3 inch) and is from a preferred brand (MATALL, PREFERRED#1).",CORRECT
26,388,เต้ารับสามทางต้วเมียต่อกลาง 16A LUZINO รุ่น AJ-1013 กำลัง 220 โวลต์ น้ำเงิน,LUZINO,https://www.thaiwatsadu.com/th/sku/60285940,เพาเวอร์ปลั๊ก 3 ตัวเมีย 1ตัวผู้ SUMO P1-013Y 16A,SUMO,https://www.homepro.co.th/p/1140156,https://www.homepro.co.th/p/1140156,65,Candidate 10 is the only female socket type (เพาเวอร์ปลั๊ก 3 ตัวเมีย) and is from a preferred brand (SUMO).,CORRECT
26,389,ล้อวัดระยะ GIANT KINGKONG PRO ขนาด 10 กม. สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60293483,ล้อวัดระยะ HACHI 10 กม. สีดำแดง,HACHI,https://www.homepro.co.th/p/1021279,https://www.homepro.co.th/p/1021279,90,"Candidate 0 is a measuring wheel, matching the product type, has a preferred brand, and has the highest spec match among relevant candidates.",CORRECT
27,391,กล่องอเนกประสงค์พร้อมล้อและฝาล็อก KASSA HOME รุ่น API-2008 ขนาด 100 ลิตร สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60122984,กล่องเก็บของ มีล้อ ฝาล็อค STACKO S105 A 100 ลิตร 50x70x42 ซม. สีฟ้า,STACKO,https://www.homepro.co.th/p/1141879,https://www.homepro.co.th/p/1141879,95,"Candidate 0 is a storage box from a preferred brand (STACKO) and has an exact match in volume (100 L) to the source product, indicating a strong equivalent match.",CORRECT
27,393,น้ำยาล้างจาน ชนิดเข้มข้น KASSA HOME แกลลอน ขนาด 3500 มล. สีเหลือง,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60317808,น้ำยาล้างจาน ACCO เลมอน 3.8 ลิตร,ACCO,https://www.homepro.co.th/p/1152392,https://www.homepro.co.th/p/1152392,85,"Candidate 15 is the only dish soap found and is from a preferred brand (ACCO) with a similar volume (3.8L vs 3.5L) at a comparable price, making it the best available match despite a lower SpecMatch% due to brand priority.",CORRECT
27,396,เก้าอี้สำนักงาน CALINA รุ่น H-7303 สีน้ำตาล,CALINA,https://www.thaiwatsadu.com/th/sku/60420333,เก้าอี้สำนักงาน FURDINI RESTY PU สีครีม,FURDINI,https://www.homepro.co.th/p/1279569,https://www.homepro.co.th/p/1279569,60,"Candidate 0 is an 'office chair' from the PREFERRED brand FURDINI, matching the critical product type and having a 50% spec match.",CORRECT
27,397,บันไดอลูมิเนียมทรง A แบบมีถาดขึ้นลงทางเดียว 7 ขั้น GIANT KINGKONG PRO รุ่น LDA1007D สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60263925,บันไดทรง A เคลือบสีแบบมีถาด SANKI 7 ขั้น,SANKI,https://www.homepro.co.th/p/1083457,https://www.homepro.co.th/p/1157391,85,The candidate is the same product type (a-frame ladder) and has a high spec match with the same number of steps (7) as the source product.,INCORRECT
27,398,ฝาปิดสแควร์บ๊อกซ์ GIANT KINGKONG รุ่น 52C1 0.5 มม. ขนาด 4 x 4 นิ้ว สีเงิน,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60279430,ฝาปิดสแควร์บ็อกซ์มิด BT 4x4 นิ้ว,BT,https://www.homepro.co.th/p/16342,https://www.homepro.co.th/p/16342,95,"Candidate 1 is a 'cover plate' which is a matching product type for 'box cover' and has 100% spec match, making it the best alternative despite not being a preferred brand.",CORRECT
27,399,เครื่องเป่าลม 600 วัตต์ GIANTTECH รุ่น HN-5016,GIANTTECH,https://www.thaiwatsadu.com/th/sku/60291532,เครื่องเป่าลมและดูด MATALL MT-0480 800 วัตต์,MATALL,https://www.homepro.co.th/p/1182011,https://www.homepro.co.th/p/1182011,85,"The candidate has a preferred brand 'MATALL', is the correct product type 'blower', and has a wattage within acceptable range (800W vs 600W).",CORRECT
27,402,เก้าอี้ทานอาหารไม้ยางพารา KASSA รุ่น ออเซน สีวอลนัท,KASSA,https://www.thaiwatsadu.com/th/sku/60398544,เก้าอี้ห้องอาหารหมุนได้ FURDINI NARA สีน้ำตาล,FURDINI,https://www.homepro.co.th/p/1287255,https://www.homepro.co.th/p/1287255,60,"The candidate is a preferred brand (FURDINI) and a dining chair, which is the exact product type of the source. While the specific material 'rubberwood' is not explicitly mentioned, it is the closest match available.",CORRECT
27,403,โต๊ะพับอเนกประสงค์หน้าเมลามีนขาดำ KASSA ขนาด 150 x 60 x 75 ซม. สีขาว,KASSA,https://www.thaiwatsadu.com/th/sku/60351896,โต๊ะอเนกประสงค์พับครึ่ง 3 ระดับ SPRING 120 ซม. สีเทา,SPRING,https://www.homepro.co.th/p/1182198,https://www.homepro.co.th/p/1231349,75,"The candidate has the exact same product type (folding table) and is within acceptable length difference (120cm vs 75cm), although not a preferred brand.",INCORRECT
27,404,กล่องอเนกประสงค์พร้อมล้อและฝาล็อก Fiona KASSA HOME รุ่น JCJ-5113 ขนาด 45 ลิตร สีขาว,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60220950,กล่องเก็บของ มีล้อ ฝาล็อค STACKO 2000 42 ลิตร สีขาว,STACKO,https://www.homepro.co.th/p/195587,https://www.homepro.co.th/p/1150463,75,"Candidate 11 is a storage box from a preferred brand (STACKO) and has a similar volume (42 L) to the source (45 L), making it the closest functional equivalent despite a low SpecMatch% due to limited common specs.",INCORRECT
28,405,ตู้เสื้อผ้า 2 บาน พร้อมลิ้นชัก KASSA รุ่น Very ขนาด 90 ซม. สีไวท์เมเปิ้ล,KASSA,https://www.thaiwatsadu.com/th/sku/60398540,ตู้เสื้อผ้า 2 บานเปิด FURDINI GREATE 90 ซม. สีไวท์โอ๊ค,FURDINI,https://www.homepro.co.th/p/1259491,https://www.homepro.co.th/p/1259491,95,"The candidate is a 'wardrobe' (matching product type), from a preferred brand (FURDINI), and has a 100% spec match including the key 'length_cm=90CM'.",CORRECT
28,409,ล้อเก็บสายไฟเหล็ก 4 ช่อง 16 แอมป์ LUZINO รุ่น TLM-1530 สายไฟยาว 30 เมตร,LUZINO,https://www.thaiwatsadu.com/th/sku/60321375,ล้อเก็บสายไฟ 4 ช่อง ELECKTA ET-BD1530 3600 วัตต์ 30 เมตร เหลือง,ELECKTA,https://www.homepro.co.th/p/1167727,https://www.homepro.co.th/p/1167727,95,"The candidate is a cable reel, matches length and number of outlets exactly, and is from a preferred brand.",CORRECT
28,410,เกรียงโป๊วสีเหล็กด้ามพลาสติก GIANT KINGKONG PRO รุ่น H36-5 ขนาด 5 นิ้ว สีน้ำเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60292792,เกรียงโป๊วด้ามพลาสติก MATALL 5 นิ้ว,MATALL,https://www.homepro.co.th/p/1167130,https://www.homepro.co.th/p/1167130,95,"The candidate is a MATALL brand putty knife with a matching size of 5 inches, making it a strong equivalent with a preferred brand.",CORRECT
28,411,ชั้นคว่ำจานเหล็กชุบโครเมียมตั้งพื้น 2 ชั้น (เล็ก) Dylan KASSA HOME รุ่น MHC-5534 ขนาด 50 ซม. สีเงิน,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60344842,ชั้นคว่ำจานอลูมิเนียม 2 ชั้น มีถาดรองน้ำ KECH SAKURA,KECH,https://www.homepro.co.th/p/1201175,https://www.homepro.co.th/p/194804,75,"The best candidate is a dish rack with 2 tiers from a PREFERRED brand (KECH, PREFERRED#3), and a SpecMatch of 63%, which is within acceptable range given the lack of higher matches.",INCORRECT
28,413,ชุดโซฟาสนามตัวแอล พร้อมโต๊ะกลาง FONTE รุ่น AYD-24006-W (ชุด 4 ชิ้น) สีเทา,FONTE,https://www.thaiwatsadu.com/th/sku/60391898,ชุดโซฟาสนาม SPRING MORINE สีขาว/ดำ,SPRING,https://www.homepro.co.th/p/1245333,https://www.homepro.co.th/p/1245333,75,"Candidate 20 is a sofa set from a preferred brand (SPRING) and is the most relevant product type among the candidates, despite a 0% spec match.",CORRECT
29,422,"ล้อเก็บสายไฟเหล็กพร้อมเบรกเกอร์กันไฟดูด กำลัง 3,600 วัตต์ LUZINO รุ่น LT-RCBO-1530 ขนาด 30 เมตร",LUZINO,https://www.thaiwatsadu.com/th/sku/60365960,ล้อเก็บสายไฟ 4 ช่อง ELECKTA ET-BD1530 3600 วัตต์ 30 เมตร เหลือง,ELECKTA,https://www.homepro.co.th/p/1167727,https://www.homepro.co.th/p/1176803,95,"Candidate 0 is a power cord reel (matching product type 'wire reel') from a preferred brand (ELECKTA), with an excellent spec match for wattage and length.",INCORRECT
29,424,ที่ตีไข่ซิลิโคน ด้ามไม้ Molly KASSA HOME รุ่น SK-1033 สีขาว-บีช,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60399381,ที่ตีไข่ KECH COOK CHARMY สีครีม ด้ามไม้,KECH,https://www.homepro.co.th/p/1214022,https://www.homepro.co.th/p/1214022,75,"The candidate is the correct product type (egg beater/whisk) and from a preferred brand (KECH), although the SpecMatch is 50% due to missing specific model number.",CORRECT
29,425,แปรงทาวานิช GIANT KINGKONG รุ่น H15478 ขนาด 3 นิ้ว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60276999,แปรงทาวานิช MATALL 3 นิ้ว,MATALL,https://www.homepro.co.th/p/1185566,https://www.homepro.co.th/p/1185566,100,"Candidate 0 is the exact product type 'varnish brush' and matches the critical size spec of 3 inches, and is from a preferred brand (MATALL) with 100% spec match.",CORRECT
29,426,ตู้บานเปิดอเนกประสงค์ 4 ชั้น KASSA HOME รุ่น SPP-Color Vid-4 ขนาด 69 x 50 x 160 ซม. สีเทา - ขาว,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60330526,ตู้บานเปิด 4 ชั้น ME LIVING COLOR VID 70x50x160 ซม.,ME LIVING,https://www.homepro.co.th/p/1184213,https://www.homepro.co.th/p/1184213,90,"Candidate 0 is a cabinet with identical tiers and very similar dimensions (70x50 vs 69x50) and length (160CM), and a preferred brand (ME LIVING).",CORRECT
29,427,เต็นท์พับ FONTE รุ่น DP-005 ขนาด 2.95 x 2.95 x 2.6 เมตร สีน้ำตาล,FONTE,https://www.thaiwatsadu.com/th/sku/60313818,เต็นท์สนามอะลูมิเนียม SPRING GT002 3x3 ม. สีครีม,SPRING,https://www.homepro.co.th/p/255801,https://www.homepro.co.th/p/255801,70,"The candidate product is a tent from a preferred brand (SPRING) with matching product type (tent) and similar dimensions (3x3m vs 2.95x2.95m). Although the source is 'folding tent', 'tent' is a close enough match in absence of a direct 'folding tent' in preferred brands.",CORRECT
29,429,โคมดาวน์ไลท์หน้ากลม 4 นิ้ว E27x1 D-Brite LUZINO รุ่น A4002-WH สีขาว,LUZINO,https://www.thaiwatsadu.com/th/sku/60240336,ดาวน์ไลท์ CARINI LD0140 4 นิ้ว สีขาว กลม,CARINI,https://www.homepro.co.th/p/1052627,https://www.homepro.co.th/p/1052627,85,"Candidate 0 is a downlight, matches the critical product type, has a preferred brand (CARINI - PREFERRED#1), and shares the exact 'size_inch' spec with the source product with a SpecMatch of 57%.",CORRECT
29,430,เครื่องดับเพลิงเคมีแห้ง GIANT KINGKONG รุ่น 4A5B ขนาด 10 ปอนด์ สีแดง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60394727,ถังดับเพลิงผงเคมีแห้ง BYTORA 4A5B 10 ปอนด์,BY TORA,https://www.homepro.co.th/p/1076758,https://www.homepro.co.th/p/1076758,75,"The candidate has the exact product type and a matching model number (4A5B) with a similar name, indicating a strong match despite the brand not being a top preferred one.",CORRECT
29,431,ด้ามต่อลูกกลิ้งทาสี GIANT KINGKONG รุ่น P202A03 ขนาด 2 เมตร สีส้ม,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60271310,ด้ามต่อลูกกลิ้ง MATALL 2 เมตร,MATALL,https://www.homepro.co.th/p/1189091,https://www.homepro.co.th/p/1189091,90,"The candidate is a 'paint roller extension pole' and matches the source product type, length, and is from a preferred brand (MATALL) with the highest spec match.",CORRECT
29,432,กล่องกันน้ำ GIANT KINGKONG รุ่น V-127 ขนาด 2 x 4 นิ้ว สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60388256,กล่องกันน้ำ ID 2x4 นิ้ว สีขาว,ID,https://www.homepro.co.th/p/1128417,https://www.homepro.co.th/p/1128417,95,"The candidate is identical in product type and all key specifications (dimensions and size_inch), achieving a 100% spec match.",CORRECT
29,433,สายยางใยเชือก 1/2 นิ้ว พร้อมโรล FONTE MG1512B (V.2) ยาว 16 เมตร,FONTE,https://www.thaiwatsadu.com/th/sku/60363037,สายยางโรล SPRING RL12 GN15 1/2 นิ้วX15 ม. สีเขียว/เทา,SPRING,https://www.homepro.co.th/p/1226525,https://www.homepro.co.th/p/1226525,95,The candidate is a garden hose of the same hose diameter and a very close length (15M vs 16M) with a highly preferred brand.,CORRECT
29,434,เสื้อกั๊กจราจร GIANT KINGKONG รุ่น HS703O-M ขนาด 70 x 58 ซม. M สีส้ม,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60211275,เสื้อจราจรสะท้อนแสง 2 แถบ HS713 สีส้ม,DEXZON,https://www.homepro.co.th/p/1153945,https://www.homepro.co.th/p/1153945,70,"Candidate 2 is a traffic vest, matching the critical product type, and is from the most preferred brand DEXZON. Although spec match is low, other candidates are different product types.",CORRECT
30,435,ผ้าเช็ดอเนกประสงค์แบบกล่อง KASSA HOME ขนาด 20 x 20 ซม. (กล่อง 20 แผ่น) สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60394647,ผ้าไมโครไฟเบอร์ทำความสะอาดแบบกล่อง ACCO 22x22 ซม. 20 ชิ้น สีเทา,ACCO,https://www.homepro.co.th/p/1255549,https://www.homepro.co.th/p/1182203,70,"Candidate is the same product type ('disposable wipes' vs 'ผ้าไมโครไฟเบอร์ทำความสะอาดแบบกล่อง' which is a type of disposable wipe), a preferred brand (ACCO), and has matching dimensions (20x20 vs 22x22, within 10% tolerance), and pack count (20 sheets).",INCORRECT
30,436,กล่องเก็บเครื่องสำอางและอุปกรณ์แต่งหน้า BELLINO KASSA HOME รุ่น UTBX-0051 ขนาด 29.5 x 17.5 x 36 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60367254,อุปกรณ์จัดเก็บเครื่องสำอาง STACKO CURVE D 30x17.5x36 ซม. สีใส,STACKO,https://www.homepro.co.th/p/1179052,https://www.homepro.co.th/p/1179052,90,"The candidate has the exact matching product type, a preferred brand (STACKO), and a high SpecMatch% of 75% with very close dimensions and identical length_cm.",CORRECT
30,437,ลูกกลิ้งทาสี GIANT KINGKONG รุ่น PR-004 ขนาด 4 นิ้ว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60271294,ลูกกลิ้งทาสี MATALL 4 นิ้ว,MATALL,https://www.homepro.co.th/p/1181374,https://www.homepro.co.th/p/1181374,95,"Candidate 0 is a paint roller of the same size, matching all critical specs. It is also the highest preferred brand among the 100% spec-matching options.",CORRECT
30,440,จักรยานแม่บ้าน 24 นิ้ว GIANT KINGKONG รุ่น UT2401GR สีเขียว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60377247,จักรยานแม่บ้าน 24 นิ้ว JOY BICYCLE SKY สีเขียว,JOY BICYCLE,https://www.homepro.co.th/p/1230068,https://www.homepro.co.th/p/1230068,95,"The candidate is a bicycle with the exact same size (24 inch) and a strong spec match, outperforming other candidates by product type and primary specifications.",CORRECT
30,441,ชั้นวางพลาสติก 2 ชั้น แบบเข้ามุม Circle KASSA HOME รุ่น API-10302-2 ขนาด 41.3 x 27 x 36.5 ซม. สีขาว,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60404704,ชั้นเข้ามุมพลาสติก 2 ชั้น CSP 247-2 สีขาว,CSP,https://www.homepro.co.th/p/292319,https://www.homepro.co.th/p/292319,70,"The candidate is a 2-tier plastic corner shelf, matching the product type and number of tiers. The brand CSP is also preferred, albeit lower down the list.",CORRECT
30,444,กล่องอเนกประสงค์พร้อมฝาล็อก KASSA HOME รุ่น PSM-8207 ขนาด 30 ลิตร สีเทา,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60313992,กล่องเก็บของฝาล็อก JCJ 5112 30 ลิตร 47.5x39x26 ซม. สีขาว,JCJ,https://www.homepro.co.th/p/205254,https://www.homepro.co.th/p/268493,100,"Candidate 0 is a storage box with the exact same volume (30 L) as the source product, making it the best functional match, despite not being a preferred brand.",INCORRECT
30,445,กล่องอเนกประสงค์ พร้อมล้อและฝาล็อก 25 ลิตร Fiona KASSA HOME รุ่น JCJ-5112 ขนาด 49 x 33 x 25 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60075854,กล่องเก็บของฝาล็อก JCJ 5112 30 ลิตร 47.5x39x26 ซม. สีขาว,JCJ,https://www.homepro.co.th/p/205254,https://www.homepro.co.th/p/205254,75,"The candidate is the correct product type 'storage box' and has a good spec match for 'model' and similar dimensions, despite a slight volume difference (30L vs 25L).",CORRECT
30,446,กันชนแม่เหล็กใหญ่ GIANT KINGKONG รุ่น CL.3130 ขนาด 58 x 25.5 x 15 มม. สีขาว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60282479,กันชนแม่เหล็ก DEXZON SM-10 สีน้ำตาล แพ็ก 2 ชิ้น,DEXZON,https://www.homepro.co.th/p/1178617,https://www.homepro.co.th/p/1178617,75,"Candidate 0 is the correct product type (magnetic bumper) and is from the most preferred brand (DEXZON), although it has no matching detailed specs other than type.",CORRECT
31,450,เก้าอี้ทานอาหารไม้ยางพารา KASSA สีธรรมชาติ,KASSA,https://www.thaiwatsadu.com/th/sku/60294001,เก้าอี้ห้องอาหารหมุนได้ FURDINI NARA สีน้ำตาล,FURDINI,https://www.homepro.co.th/p/1287255,https://www.homepro.co.th/p/1169721,75,"The candidate is a FURDINI dining chair, matching the product type and a preferred brand, with a reasonable price difference.",INCORRECT
31,457,ผ้าเช็ดอเนกประสงค์แบบกล่อง KASSA HOME ขนาด 20 x 20 ซม. (กล่อง 20 แผ่น) สีฟ้า,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60394648,ผ้าไมโครไฟเบอร์ทำความสะอาดแบบกล่อง ACCO 22x22 ซม. 20 ชิ้น สีฟ้า,ACCO,https://www.homepro.co.th/p/1255584,https://www.homepro.co.th/p/1255584,85,"Candidate is the same product type, a preferred brand, and has dimensions (22x22 cm) close to the source (20x20 cm), and matches the pack count (20pcs).",CORRECT
31,458,กล่องเครื่องมือพลาสติก GIANT KINGKONG รุ่น HL3054 ขนาด 19 นิ้ว สีดำ - เหลือง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60212609,กล่องเครื่องมือพลาสติก PROFESSIONAL PUMPKIN 19 นิ้ว,PUMPKIN,https://www.homepro.co.th/p/1176512,https://www.homepro.co.th/p/1176512,90,"The candidate is also a 19-inch plastic tool box, matching the source product type and critical size specification, and has the highest SpecMatch.",CORRECT
31,460,ลูกกลิ้งทาสี GIANT KINGKONG รุ่น PR-007 ขนาด 7 นิ้ว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60271295,ลูกกลิ้งทาสี MATALL 7 นิ้ว,MATALL,https://www.homepro.co.th/p/1181364,https://www.homepro.co.th/p/1181364,95,"Candidate 0 is a preferred brand (MATALL) and has a 100% spec match, sharing the same product type and critical 'size_inch' spec as the source product.",CORRECT
31,461,ผ้าเช็ดอเนกประสงค์แบบกล่อง KASSA HOME ขนาด 20 x 20 ซม. (กล่อง 20 แผ่น) สีเขียว,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60394649,ผ้าไมโครไฟเบอร์ทำความสะอาดแบบกล่อง ACCO 22x22 ซม. 20 ชิ้น สีเทา,ACCO,https://www.homepro.co.th/p/1255549,https://www.homepro.co.th/p/1255549,75,"Candidate is the correct product type (disposable wipes), has the preferred brand ACCO, and a good spec match for dimensions and pack count. Although dimensions are slightly off (22x22 vs 20x20), the pack count of 20 pieces perfectly matches the source.",CORRECT
31,462,หน้ากากอนามัย GIANT KINGKONG รุ่น 33001-5OPP (แพ็ค 50 ชิ้น) สีเขียว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60325724,หน้ากากอนามัยการแพทย์ Dexzon สีขาว 50 ชิ้น,DEXZON,https://www.homepro.co.th/p/1174886,https://www.homepro.co.th/p/1172635,90,"Candidate 0 is a face mask, matches the pack count, and is from the most preferred brand DEXZON.",INCORRECT
32,466,ลูกบิดห้องน้ำหัวกลมจานใหญ่สเตนเลส GIANT KINGKONG รุ่น 587BK-SS (D) ขนาด 75 มม. สีเงิน,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60318386,ลูกบิดห้องน้ำ COLT LITE K5791BKSS หัวจัน สีสเตนเลส,COLT LITE,https://www.homepro.co.th/p/1181331,https://www.homepro.co.th/p/1180889,85,"The candidate has the highest SpecMatch% among candidates with the same product type, matching 'knob_room=BATHROOM'.",INCORRECT
32,468,แกลลอนน้ำทรงเหลี่ยม PETG แบบมีก๊อก KASSA HOME รุ่น RT033 ขนาด 8 ลิตร สีใส,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60283471,ถังน้ำดื่ม PET เกรด A HOME LIVING FLORAL 8 ลิตร,HOME LIVING,https://www.homepro.co.th/p/1066288,https://www.homepro.co.th/p/1066288,85,"Candidate 0 has the exact same volume (8 L) and a very high SpecMatch (100%), with a matching product type (gallon vs pet water bottle is acceptable for a water container).",CORRECT
32,470,เสื้อกั๊กจราจร GIANT KINGKONG รุ่น HS703G-M ขนาด 70 x 58 ซม. M สีเขียว,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60211272,เสื้อจราจรสะท้อนแสง 2 แถบ DEXZON HS713 สีเขียว,DEXZON,https://www.homepro.co.th/p/1153937,https://www.homepro.co.th/p/1153937,75,"Candidate 2 is a 'reflective vest' which is a very close product type to 'safety vest' and is from the most preferred brand DEXZON. Although spec match is 0%, the product type and brand preference make it the best available option for an equivalent product.",CORRECT
