status,GT_Fault,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
CORRECT,NO,ปั๊มอัตโนมัติ MITSUBISHI EP-405R2 400 วัตต์,https://www.homepro.co.th/p/1283237?srsltid=AfmBOormIo5pC8bvsIOqjIz_NIFzqTFmYZNWBmGl5XEekexHfQWwsvqd,ปั๊มน้ำอัตโนมัติแรงดันคงที่ 400 วัตต์ MITSUBISHI ELECTRIC รุ่น EP-405R2,https://www.thaiwatsadu.com/th/sku/60422614,ปั๊มน้ำอัตโนมัติแรงดันคงที่ 400 วัตต์ MITSUBISHI ELECTRIC รุ่น EP-405R2,https://www.thaiwatsadu.com/th/sku/60422614,100
CORRECT,NO,ปั๊มอัตโนมัติ TORQUE TQ-WP-WC400A 400 วัตต์,https://www.homepro.co.th/p/1252348,ปั๊มน้ำอัตโนมัติแรงดันคงที่ 400 วัตต์ TORQUE รุ่น TQ-SP-WC400A,https://www.thaiwatsadu.com/th/sku/60410473,ปั๊มน้ำอัตโนมัติแรงดันคงที่ 400 วัตต์ TORQUE รุ่น TQ-SP-WC400A,https://www.thaiwatsadu.com/th/sku/60410473,100
CORRECT,NO,ปั๊มอัตโนมัติ HITACHI WM-P150XX 150 วัตต์,https://www.homepro.co.th/p/1147417,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P150XX กำลัง 150 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320945,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P150XX กำลัง 150 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320945,100
CORRECT,NO,ปั๊มอัตโนมัติ HITACHI WM-P200XX 200 วัตต์,https://www.homepro.co.th/p/1147441,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P200XX กำลัง 200 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320946,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P200XX กำลัง 200 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320946,100
CORRECT,NO,ปั๊มอัตโนมัติ HITACHI WM-P250XX 250 วัตต์,https://www.homepro.co.th/p/1147316,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P250XX กำลัง 250 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320947,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P250XX กำลัง 250 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320947,95
CORRECT,NO,ปั๊มอัตโนมัติ HITACHI WM-P300XX 300 วัตต์,https://www.homepro.co.th/p/1147405,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P300XX กำลัง 300 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320948,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P300XX กำลัง 300 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320948,100
CORRECT,NO,ปั๊มอัตโนมัติ HITACHI WM-P350XX 350 วัตต์,https://www.homepro.co.th/p/1147399,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P350XX กำลัง 350 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320950,ปั๊มน้ำอัตโนมัติแรงดันคงที่ HITACHI รุ่น WM-P350XX กำลัง 350 วัตต์ สีเทา,https://www.thaiwatsadu.com/th/sku/60320950,100
CORRECT,NO,ปั๊มอัตโนมัติ HITACHI WM-PV400XX2 400 วัตต์,https://www.homepro.co.th/p/1249997,ปั๊มน้ำอัตโนมัติแรงดันคงที่ Inverter 400 วัตต์ HITACHI รุ่น WM-PV400XX2,https://www.thaiwatsadu.com/th/sku/60389227,ปั๊มน้ำอัตโนมัติแรงดันคงที่ Inverter 400 วัตต์ HITACHI รุ่น WM-PV400XX2,https://www.thaiwatsadu.com/th/sku/60389227,100
CORRECT,NO,ปั๊มอัตโนมัติ LUCKY PRO MQS250A 250 วัตต์,https://www.homepro.co.th/p/277586,ปั๊มน้ำอัตโนมัติแรงดันคงที่ LUCKY PRO รุ่น LP-MQS250A กำลัง 250 วัตต์,https://www.thaiwatsadu.com/th/sku/60214182,ปั๊มน้ำอัตโนมัติแรงดันคงที่ LUCKY PRO รุ่น LP-MQS250A กำลัง 250 วัตต์,https://www.thaiwatsadu.com/th/sku/60214182,100
CORRECT,NO,ปั๊มหอยโข่ง TORQUE TQ-WP-TCQ200 2 แรงม้า,https://www.homepro.co.th/p/1252362,"ปั๊มหอยโข่งชนิดน้ำมาก 2 แรงม้า 1,500 วัตต์ TORQUE รุ่น TQ-WP-TCQ200",https://www.thaiwatsadu.com/th/sku/60321942,"ปั๊มหอยโข่งชนิดน้ำมาก 2 แรงม้า 1,500 วัตต์ TORQUE รุ่น TQ-WP-TCQ200",https://www.thaiwatsadu.com/th/sku/60321942,100
CORRECT,NO,ปั๊มอัตโนมัติ MR.PUMP MM-WP-EQS370A 370 วัตต์,https://www.homepro.co.th/p/1252422?lang=th&gad_source=1&gclid=CjwKCAiAmfq6BhAsEiwAX1jsZ5Mj3eoDxL3-0EQ5Q8u7vQMQcX8PdxIpoWG_t2phlSJ_Wr7eUHf24xoCVjMQAvD_BwE,ปั๊มอัตโนมัติ (ปั๊มเปลือย) 370 วัตต์ MR.PUMP รุ่น EQS370A,https://www.thaiwatsadu.com/th/sku/60383302,ปั๊มอัตโนมัติ (ปั๊มเปลือย) 370 วัตต์ MR.PUMP รุ่น EQS370A,https://www.thaiwatsadu.com/th/sku/60383302,100
CORRECT,NO,ปั๊มอัตโนมัติ KIKAWA KQ400NZ 400 วัตต์,https://www.homepro.co.th/p/1250184,ปั๊มอัตโนมัติแรงดันคงที่ (เสียงเงียบ) KIKAWA รุ่น KQ400NZ,https://www.thaiwatsadu.com/th/sku/60387780,ปั๊มอัตโนมัติแรงดันคงที่ (เสียงเงียบ) KIKAWA รุ่น KQ400NZ,https://www.thaiwatsadu.com/th/sku/60387780,100
CORRECT,NO,ปั๊มอัตโนมัติ KIKAWA KQ800NZ 800 วัตต์,https://www.homepro.co.th/p/1250172,ปั๊มอัตโนมัติแรงดันคงที่ (เสียงเงียบ) KIKAWA รุ่น KQ800NZ,https://www.thaiwatsadu.com/th/sku/60387781,ปั๊มอัตโนมัติแรงดันคงที่ (เสียงเงียบ) KIKAWA รุ่น KQ800NZ,https://www.thaiwatsadu.com/th/sku/60387781,100
CORRECT,NO,ปุ๋ยอินทรีย์ ปุ๋ยคอก ตราช้างห้าดาว 2 กก.,https://www.homepro.co.th/p/1133343,ปุ๋ยคอก วัวแดง 1.3 กก.,https://www.thaiwatsadu.com/th/sku/60160808,ปุ๋ยคอก วัวแดง 1.3 กก.,https://www.thaiwatsadu.com/th/sku/60160808,80
NOT_FOUND,NO,ผ้าใบ SPRING 2x3 ม. สีฟ้า-ขาว,https://www.homepro.co.th/p/190724,ผ้าใบพลาสติก ตรา 99 ขนาด 2 x 3 เมตร สีฟ้า - ขาว,https://www.thaiwatsadu.com/th/sku/60234173,,,0
CORRECT,NO,ผ้าใบซุปเปอร์ SAFARI 3X4 ม. สีเขียวขี้ม้า,https://www.homepro.co.th/p/1122380,ผ้าใบพลาสติกเคลือบ 2 ด้าน ตรา 99 ขนาด 3 หลา x 4 เมตร สีเขียวขี้ม้า,https://www.thaiwatsadu.com/th/sku/60241054,ผ้าใบพลาสติกเคลือบ 2 ด้าน ตรา 99 ขนาด 3 หลา x 4 เมตร สีเขียวขี้ม้า,https://www.thaiwatsadu.com/th/sku/60241054,95
CORRECT,NO,ฝาครอบ-หนา SCG 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1055035,ฝาครอบหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378432,ฝาครอบหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378432,100
CORRECT,NO,พลาสติกคลุมเห็ด SAFARI 0.04 มม. 2.5 กก. สีใส,https://www.homepro.co.th/p/1121843,พลาสติกคลุมเห็ด ตรา 99 ขนาด 54 นิ้ว x 54 หลา สีขาว,https://www.thaiwatsadu.com/th/sku/60259730,พลาสติกคลุมเห็ด ตรา 99 ขนาด 54 นิ้ว x 54 หลา สีขาว,https://www.thaiwatsadu.com/th/sku/60259730,85
CORRECT,NO,พลาสติกคลุมเห็ด SAFARI 0.10 มม. 5 กก. สีดำ,https://www.homepro.co.th/p/1121860,พลาสติกปูพื้น ตรา99 ขนาด 2 x 10 เมตร สีดำ,https://www.thaiwatsadu.com/th/sku/60400651,พลาสติกปูพื้น ตรา99 ขนาด 2 x 10 เมตร สีดำ,https://www.thaiwatsadu.com/th/sku/60400651,70
INCORRECT,YES,พลาสติกใส PACK IN 54 นิ้ว 30 หลา,https://www.homepro.co.th/p/194993,พลาสติกใสกันชื้น 14 ไมครอน ตรา 111 ขนาด 54 นิ้ว x 25 หลา,https://www.thaiwatsadu.com/th/sku/60243360,พลาสติกใสกันชื้น 14 ไมครอน ตรา 111 ขนาด 54 นิ้ว x 40 หลา,https://www.thaiwatsadu.com/th/sku/60243362,95
CORRECT,NO,มินิบอลวาล์ว MALE/MALE SANWA 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/185217,มินิบอลวาล์ว (ผผ) SANWA รุ่น BV 15 MM ขนาด 1/2 นิ้ว,https://www.thaiwatsadu.com/th/sku/60068729,มินิบอลวาล์ว (ผผ) SANWA รุ่น BV 15 MM ขนาด 1/2 นิ้ว,https://www.thaiwatsadu.com/th/sku/60068729,95
CORRECT,NO,มินิบอลวาล์ว SANWA MALE/MALE/MALE 1/2 นิ้ว,https://www.homepro.co.th/p/274955,มินิบอลวาล์ว (ผผผ) SANWA รุ่น BV 15 MMM ขนาด 1/2 นิ้ว,https://www.thaiwatsadu.com/th/sku/60119460,มินิบอลวาล์ว (ผผผ) SANWA รุ่น BV 15 MMM ขนาด 1/2 นิ้ว,https://www.thaiwatsadu.com/th/sku/60119460,100
CORRECT,NO,มินิบอลวาล์ว SANWA MALE/MALE/MALE 3 ทาง 2 วาล์ว 1/2 นิ้ว,https://www.homepro.co.th/p/1253290,มินิบอลวาล์ว 3 ทาง 2 วาล์ว (ผผผ) 1/2 นิ้ว SANWA รุ่น BV15 3W2V B100,https://www.thaiwatsadu.com/th/sku/60406617,มินิบอลวาล์ว 3 ทาง 2 วาล์ว (ผผผ) 1/2 นิ้ว SANWA รุ่น BV15 3W2V B100,https://www.thaiwatsadu.com/th/sku/60406617,95
CORRECT,NO,รถตัดหญ้าน้ำมัน HYUNDAI HGLM-18 7.5 แรงม้า,https://www.homepro.co.th/p/1146465,รถตัดหญ้าน้ำมัน 4.5 แรงม้า HYUNDAI รุ่น HGLM-18 สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60319802,รถตัดหญ้าน้ำมัน 4.5 แรงม้า HYUNDAI รุ่น HGLM-18 สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60319802,100
CORRECT,NO,รถตัดหญ้าไฟฟ้า JP JP8-GA1 1000 วัตต์,https://www.homepro.co.th/p/1245104?lang=th&gad_source=1&gclid=Cj0KCQjw3tCyBhDBARIsAEY0XNkmtxwCJbH0JU6GQuFlhEKQv4Zhw-vMFFawrgghzPA5uuBQWbxFFb0aAs4SEALw_wcB,"รถตัดหญ้าไฟฟ้า 1,000 วัตต์ JP รุ่น JP8-GA1",https://www.thaiwatsadu.com/th/sku/60397108,"รถตัดหญ้าไฟฟ้า 1,000 วัตต์ JP รุ่น JP8-GA1",https://www.thaiwatsadu.com/th/sku/60397108,100
CORRECT,NO,รถตัดหญ้าไร้สาย (พร้อมแบตเตอรี่) JP JP8 - GB1 40 โวลต์,https://www.homepro.co.th/p/1245207?srsltid=AfmBOoqAzcVw5Ksmut4MDfr5Lx9_jrOctw8wParlnCjm6HpMZqP87Wpa,รถตัดหญ้าไร้สาย 40 โวลต์ JP รุ่น JP8-GB1 (รวมแบตเตอรี่),https://www.thaiwatsadu.com/sku/60410711,รถตัดหญ้าไร้สาย 40 โวลต์ JP รุ่น JP8-GB1 (รวมแบตเตอรี่),https://www.thaiwatsadu.com/sku/60410711,100
INCORRECT,YES,ลูกลอยไฟฟ้า MC KEY 1 ชุด,https://www.homepro.co.th/p/245206,ลูกลอย (ไฟฟ้า) WILO-LG รุ่น MC-KEY สีน้ำเงิน - เหลือง,https://www.thaiwatsadu.com/th/sku/60006940,สวิทช์ลูกลอยไฟฟ้า SOMIC สีส้ม,https://www.thaiwatsadu.com/th/sku/60006952,100
CORRECT,NO,ลูกลอยธรรมดา DOS 1 นิ้ว สีขาว,https://www.homepro.co.th/p/206335,ลูกลอยแท็งค์น้ำ DOS ขนาด 1 นิ้ว สีขาว,https://www.thaiwatsadu.com/th/sku/60325824,ลูกลอยแท็งค์น้ำ DOS ขนาด 1 นิ้ว สีขาว,https://www.thaiwatsadu.com/th/sku/60325824,100
CORRECT,NO,ลูกลอยไฟฟ้า SOMIC สีส้ม,https://www.homepro.co.th/p/53268,สวิทช์ลูกลอยไฟฟ้า SOMIC สีส้ม,https://www.thaiwatsadu.com/th/sku/60006952,สวิทช์ลูกลอยไฟฟ้า SOMIC สีส้ม,https://www.thaiwatsadu.com/th/sku/60006952,100
CORRECT,NO,สามทาง 90 องศา ท่อน้ำไทย 1/2 นิ้ว สีขาว,https://www.homepro.co.th/p/91178?srsltid=AfmBOopVApcja_xiRUvwM0ZkfEgVw4h2mlLb-Fft4pZr_cCtyS9Fza6X,สามทาง น้ำไทย ขนาด 1/2 นิ้ว สีขาว,https://www.thaiwatsadu.com/th/sku/60311139,สามทาง น้ำไทย ขนาด 1/2 นิ้ว สีขาว,https://www.thaiwatsadu.com/th/sku/60311139,95
NOT_FOUND,NO,ข้อต่อสามทาง-หนา SCG 2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1054917,สามทาง ตรามือ รุ่น 50605 ขนาด 2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184725,,,0
INCORRECT,YES,ข้อต่อสามทาง-หนา SCG 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1054995,สามทางเกษตร ไชโย รุ่น 58201 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60343780,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,100
INCORRECT,YES,ข้อต่อสามทาง-หนา SCG 3/4 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1055064,สามทาง ตรามือ รุ่น 50602 ขนาด 3/4 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184721,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,95
NOT_FOUND,NO,ข้อต่อสามทาง-หนา SCG 1 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1055084,สามทาง ตรามือ รุ่น 50603 ขนาด 1 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184722,,,0
CORRECT,NO,"สามทาง 90 องศา ท่อน้ำไทย 1/2"" สีฟ้า",https://www.homepro.co.th/p/5570,สามทาง น้ำไทย รุ่น 13.5 18 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60269637,สามทาง น้ำไทย รุ่น 13.5 18 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60269637,95
INCORRECT,YES,ข้อต่อสามทางตั้งฉาก PVC SCG 1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1094547,สามทางตั้งฉาก ตรามือ รุ่น 54001 ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184758,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,95
CORRECT,NO,"สามทางทีวาย 90 องศา ท่อน้ำไทย 4"" สีฟ้า",https://www.homepro.co.th/p/5669,สามทางทีวาย น้ำไทย รุ่น 8.5 100 ขนาด 4 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60276533,สามทางทีวาย น้ำไทย รุ่น 8.5 100 ขนาด 4 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60276533,95
INCORRECT,YES,ข้อต่อสามทางลด-หนา SCG 1 นิ้วX1/2 นิ้ว สีฟ้า,https://www.homepro.co.th/p/1054973,สามทางลด ตรามือ รุ่น 50701 ขนาด 1 x 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60184731,ข้อต่อสามทางหนา SCG ขนาด 1/2 นิ้ว สีฟ้า,https://www.thaiwatsadu.com/th/sku/60378366,95
INCORRECT,YES,สายยางเด้ง TORYANGTHAI 3/4 นิ้ว x15 ม. สีฟ้า,https://www.homepro.co.th/p/1132357,สายยางเด้ง 3/4 นิ้ว (ตัดขายเป็นเมตร) ท่อยางไทย ยาว 1 เมตร,https://www.thaiwatsadu.com/th/sku/60308114,สายยางเด้ง 3/4 นิ้ว ท่อยางไทย ยาว 50 เมตร,https://www.thaiwatsadu.com/th/sku/60327150,90
INCORRECT,YES,สายยางเด้ง ท่อยางไทย 5/8 นิ้วX5 ม. สีฟ้า,https://www.homepro.co.th/p/1132932,สายยางเด้ง 5/8 นิ้ว (ตัดขายเป็นเมตร) ท่อยางไทย ยาว 1 เมตร,https://www.thaiwatsadu.com/th/sku/60278796,สายยางเด้ง 5/8 นิ้ว ท่อยางไทย ยาว 30 เมตร,https://www.thaiwatsadu.com/th/sku/60327149,95
CORRECT,NO,สายยางเด้ง GARTENE 5/8 นิ้วX15 ม. สีฟ้า,https://www.homepro.co.th/p/1132427,สายยางเด้ง 5/8 นิ้ว GARTEN ยาว 15 เมตร,https://www.thaiwatsadu.com/th/sku/60398249,สายยางเด้ง 5/8 นิ้ว GARTEN ยาว 15 เมตร,https://www.thaiwatsadu.com/th/sku/60398249,100
CORRECT,NO,สายยางเด้ง GARTENE 5/8 นิ้วX20 ม. สีฟ้า,https://www.homepro.co.th/p/1132429,สายยางเด้ง 5/8 นิ้ว GARTEN ยาว 20 เมตร,https://www.thaiwatsadu.com/th/sku/60269258,สายยางเด้ง 5/8 นิ้ว GARTEN ยาว 20 เมตร,https://www.thaiwatsadu.com/th/sku/60269258,100
INCORRECT,YES,สายยางม้วน ท่อยางไทย 3/4 นิ้วX30 ม. สีใส,https://www.homepro.co.th/p/1133084,สายยางใส 3/4 นิ้ว (ตัดขายเป็นเมตร) ท่อยางไทย ยาว 1 เมตร,https://www.thaiwatsadu.com/th/sku/60157494,สายยางเด้ง 3/4 นิ้ว ท่อยางไทย ยาว 50 เมตร,https://www.thaiwatsadu.com/th/sku/60327150,85
CORRECT,NO,หัวเชื้อจุลินทรีย์ WAVE BIO-SEED 1 กก.,https://www.homepro.co.th/p/1201331,หัวเชื้อจุลินทรีย์ BIO-SEED รุ่น WAVE ขนาด 1 กก.,https://www.thaiwatsadu.com/th/sku/60366390,หัวเชื้อจุลินทรีย์ BIO-SEED รุ่น WAVE ขนาด 1 กก.,https://www.thaiwatsadu.com/th/sku/60366390,100
CORRECT,NO,หัวเชื้อแบคทีเรีย DOS BIO CLEAN 30 กรัม,https://www.homepro.co.th/p/1155441,หัวเชื้อแบคทีเรีย เกรด A DOS รุ่น BIOTAB ขนาด 30 กรัม,https://www.thaiwatsadu.com/th/sku/60293238,หัวเชื้อแบคทีเรีย เกรด A DOS รุ่น BIOTAB ขนาด 30 กรัม,https://www.thaiwatsadu.com/th/sku/60293238,100
INCORRECT,YES,เก้าอี้พลาสติก SPRING CC07 สีขาว,https://www.homepro.co.th/p/1003115,เก้าอี้พลาสติกพนักพิง POP รุ่นอินสปาย สีขาว,https://www.thaiwatsadu.com/th/sku/60259407,เก้าอี้พลาสติก POP รุ่น JACK สีขาว,https://www.thaiwatsadu.com/sku/60413793,90
NOT_FOUND,NO,เก้าอี้พลาสติก SPRING 320 สีขาว,https://www.homepro.co.th/p/1117511,เก้าอี้พลาสติกพนักพิง BIGONE รุ่นบิ๊กคิง เกรดเอ สีทอง,https://www.thaiwatsadu.com/th/sku/60325016,,,0
INCORRECT,YES,เก้าอี้พลาสติก SPRING 320 สีแดง,https://www.homepro.co.th/p/1117395,เก้าอี้พลาสติกพนักพิง BIGONE รุ่นบิ๊กคิง เกรดเอ สีแดง,https://www.thaiwatsadu.com/th/sku/60325014,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B RD สีแดง,https://www.thaiwatsadu.com/th/sku/60243262,80
INCORRECT,YES,เก้าอี้พนักพิง SPRING FT-220 สีแดง,https://www.homepro.co.th/p/195957,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B BU สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60243265,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B RD สีแดง,https://www.thaiwatsadu.com/th/sku/60243262,95
CORRECT,NO,เก้าอี้พนักพิง SPRING FT-243A สีแดง,https://www.homepro.co.th/p/1037153,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B RD สีแดง,https://www.thaiwatsadu.com/th/sku/60243262,เก้าอี้พลาสติกพนักพิงหยก FREEZE TO รุ่น FT-220/B RD สีแดง,https://www.thaiwatsadu.com/th/sku/60243262,85
CORRECT,NO,เก้าอี้พลาสติก ME LIVING BAMBU-L สีน้ำตาล,https://www.homepro.co.th/p/1190836,เก้าอี้พลาสติกลายหวาย เกรด A FREEZE TO รุ่น FT-232/A สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60279355,เก้าอี้พลาสติกลายหวาย เกรด A FREEZE TO รุ่น FT-232/A สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60279355,90
CORRECT,NO,เก้าอี้สำนักงาน MODENA AMAZON สีดำ,https://www.homepro.co.th/p/1158268,เก้าอี้สำนักงาน MODENA รุ่น WING สีดำ,https://www.thaiwatsadu.com/th/sku/60330858,เก้าอี้สำนักงาน MODENA รุ่น WING สีดำ,https://www.thaiwatsadu.com/th/sku/60330858,90
CORRECT,NO,เก้าอี้พนักพิง-เอนนอน SPRING FT-234 สีขาว,https://www.homepro.co.th/p/194381,เก้าอี้พลาสติกสุขสบาย FREEZE TO รุ่น FT-234 A สีขาว,https://www.thaiwatsadu.com/th/sku/60212485,เก้าอี้พลาสติกสุขสบาย FREEZE TO รุ่น FT-234 A สีขาว,https://www.thaiwatsadu.com/th/sku/60212485,100
CORRECT,NO,เครื่องกรองน้ำดื่ม MAZUMA AQ-50UF,https://www.homepro.co.th/p/1032631,เครื่องกรองน้ำดื่ม UF 5 ขั้นตอน MAZUMA รุ่น AQ-50UF สีขาว,https://www.thaiwatsadu.com/th/sku/60271315,เครื่องกรองน้ำดื่ม UF 5 ขั้นตอน MAZUMA รุ่น AQ-50UF สีขาว,https://www.thaiwatsadu.com/th/sku/60271315,100
CORRECT,NO,เครื่องตัดหญ้าสะพายบ่า HYUNDAI HD-405 2 จังหวะ 2 แรงม้า,https://www.homepro.co.th/p/1263292,เครื่องตัดหญ้าสะพายบ่า 2 จังหวะ HYUNDAI รุ่น HD-405 กำลัง 1.6 แรงม้า สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60365777,เครื่องตัดหญ้าสะพายบ่า 2 จังหวะ HYUNDAI รุ่น HD-405 กำลัง 1.6 แรงม้า สีน้ำเงิน,https://www.thaiwatsadu.com/th/sku/60365777,100
CORRECT,NO,เครื่องตัดหญ้าสะพายบ่า ROWEL RW-420 2HP,https://www.homepro.co.th/p/1145973?lang=th&gad_source=1&gad_campaignid=22353566328&gbraid=0AAAAADDk-KXKYLW7tgdlkeB2rkUi4AT-z&gclid=CjwKCAjw3f_BBhAPEiwAaA3K5H8D13D9m7twxWgGcMhG3gXXSDeO-8Ec4iE1QyUq4xhzeu5GKdAtkRoC3UsQAvD_BwE,เครื่องตัดหญ้าสะพายบ่า 2 จังหวะ ROWEL รุ่น RW-420 กำลัง 2 แรงม้า ขนาด 40.2 ซีซี สีเหลือง,https://www.thaiwatsadu.com/th/sku/60319805,เครื่องตัดหญ้าสะพายบ่า 2 จังหวะ ROWEL รุ่น RW-420 กำลัง 2 แรงม้า ขนาด 40.2 ซีซี สีเหลือง,https://www.thaiwatsadu.com/th/sku/60319805,100
CORRECT,NO,เครื่องตัดแต่งพุ่มไร้สาย (พร้อมแบตเตอรี่) ROWEL RW-GT-DHT490 20 โวลต์,https://www.homepro.co.th/p/1271932,เครื่องตัดแต่งพุ่มไม้ไร้สาย 20 โวลต์ ROWEL รุ่น RW-GT-DHT490,https://www.thaiwatsadu.com/sku/60418112,เครื่องตัดแต่งพุ่มไม้ไร้สาย 20 โวลต์ ROWEL รุ่น RW-GT-DHT490,https://www.thaiwatsadu.com/sku/60418112,100
CORRECT,NO,เครื่องตัดแต่งพุ่มไฟฟ้า ROWEL RW-GT-HTE620 620 วัตต์,https://www.homepro.co.th/p/1263689?srsltid=AfmBOorXfmD-d1-Ml7u-TtStMlyGjpEqwP_Du_KAsQdsf-rkI81nwv31,เครื่องตัดแต่งพุ่มไม้ ROWEL รุ่น HTE620 กำลัง 620 วัตต์ สีส้ม,https://www.thaiwatsadu.com/sku/60380610,เครื่องตัดแต่งพุ่มไม้ ROWEL รุ่น HTE620 กำลัง 620 วัตต์ สีส้ม,https://www.thaiwatsadu.com/sku/60380610,100
CORRECT,NO,เครื่องตัดแต่งพุ่มไฟฟ้า JP JP8-GA3 520 วัตต์,https://www.homepro.co.th/p/1245095?srsltid=AfmBOoq8yED8Px-rxX-dkDCW5TXH2Wxv_OadHganwVW8-o9Ea7KqUFew,เครื่องตัดแต่งพุ่มไม้ไฟฟ้า 520 วัตต์ JP รุ่น JP8-GA3,https://www.thaiwatsadu.com/sku/60397110,เครื่องตัดแต่งพุ่มไม้ไฟฟ้า 520 วัตต์ JP รุ่น JP8-GA3,https://www.thaiwatsadu.com/sku/60397110,100
NOT_FOUND,NO,เครื่องตั้งเวลารดน้ำ DIGITAL TOWAI 1/2x3/4 นิ้ว,https://www.homepro.co.th/p/1132905,เครื่องตั้งเวลาดิจิทัล ไชโยสปริงเกลอร์ รุ่น 640-DIGITAL สีเงิน,https://www.thaiwatsadu.com/th/sku/60186723,,,0
CORRECT,NO,เครื่องทำน้ำร้อน MAZUMA P-STREAM PLUS2 6000 วัตต์ สีดำ,https://www.homepro.co.th/p/1147593,เครื่องทำน้ำร้อน 6000 วัตต์ MAZUMA รุ่น POWER STREAM PLUS2 6 สีดำ,https://www.thaiwatsadu.com/th/sku/60320453,เครื่องทำน้ำร้อน 6000 วัตต์ MAZUMA รุ่น POWER STREAM PLUS2 6 สีดำ,https://www.thaiwatsadu.com/th/sku/60320453,100
CORRECT,NO,เครื่องทำน้ำร้อน MAZUMA POWER3 6000 วัตต์ สีขาว,https://www.homepro.co.th/p/1026056,เครื่องทำน้ำร้อน 6000 วัตต์ MAZUMA รุ่น POWER3 6.0 สีขาว,https://www.thaiwatsadu.com/th/sku/60232936,เครื่องทำน้ำร้อน 6000 วัตต์ MAZUMA รุ่น POWER3 6.0 สีขาว,https://www.thaiwatsadu.com/th/sku/60232936,100
